src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.16.0.5,192.168.50.1,62666,50416,17,2018-12-02 02:07:36,18030910.0,433.25600316345657,0.7764444501137214,0.7764444501137214,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1386993.076923077,3010706.0,3.0,1498123.226316255,18030910.0,3010706.0,3.0,1386993.076923077,1498123.2263162548,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3010703.0,3.0,2503762.1666666665,1119722.1337804329,3010703.0,2998250.0,3005145.1666666665,4201.880666902487,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,61656,63115,17,2018-12-02 02:07:36,18344008.0,425.86113132964186,0.7631919916301825,0.7631919916301825,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1411077.5384615385,3126855.0,2.0,1524657.1002115456,18344008.0,3126855.0,2.0,1411077.5384615385,1524657.1002115458,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3126852.0,4.0,2537522.0,1135999.4128397836,3126852.0,2998252.0,3057327.8333333335,58752.3334725713,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
0.0.0.0,255.255.255.255,68,67,17,2018-12-02 02:07:36,64760000.00000001,42.248301420630014,0.12353304508956145,0.12353304508956145,0.0,8,0,2736,0,342.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,342,342,342.0,0.0,0.0,64,0,8,8,9251428.57142857,18159996.0,2218338.0,4714671.05353109,64760000.0,18159996.0,2218338.0,9251428.57142857,4714671.05353109,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,342.0,0,0,0.0,0.0,0.0,0.0,18159996.0,808653.0,5593429.2,6477377.378364006,0.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0,8,0,2736,0
172.16.0.5,192.168.50.1,62515,17428,17,2018-12-02 02:07:36,17997935.0,434.04979515705554,0.7778670164104938,0.7778670164104938,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384456.5384615385,3004706.0,3.0,1495382.0075153226,17997935.0,3004706.0,3.0,1384456.5384615385,1495382.0075153226,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3004703.0,3.0,2500435.6666666665,1118230.368358814,3004703.0,2995282.0,2999648.8333333335,3203.98113897209,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62474,15917,17,2018-12-02 02:07:36,18123206.0,431.0495615400498,0.7724902536560032,0.7724902536560032,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1394092.7692307692,3125939.0,1.0,1506130.070875541,18123206.0,3125939.0,1.0,1394092.7692307692,1506130.0708755408,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3125936.0,1.0,2520520.5,1128159.6684012641,3125936.0,2997264.0,3020528.1666666665,47163.78390748798,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62488,65365,17,2018-12-02 02:07:36,18001128.0,433.97280437092604,0.7777290400912653,0.7777290400912653,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384702.1538461538,3010092.0,2.0,1495652.7075199205,18001128.0,3010092.0,2.0,1384702.1538461538,1495652.7075199205,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3010089.0,3.0,2499321.3333333335,1117746.2871307405,3010089.0,2988785.0,3000181.5,6580.251154021403,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62468,14032,17,2018-12-02 02:07:36,18199194.0,429.2497788638332,0.7692648366735363,0.7692648366735363,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1399938.0,3103566.0,2.0,1512439.7828133395,18199194.0,3103566.0,2.0,1399938.0,1512439.7828133395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3103563.0,3.0,2533186.3333333335,1133750.9509887474,3103563.0,2999888.0,3033193.0,46983.43587194676,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62485,8572,17,2018-12-02 02:07:37,18430152.0,423.8706224452191,0.7596247714072027,0.7596247714072027,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1417704.0,3159929.0,2.0,1532061.673749913,18430152.0,3159929.0,2.0,1417704.0,1532061.673749913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3159926.0,3.0,2571654.3333333335,1151852.288559123,3159926.0,3000190.0,3071685.5,71469.54609890378,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
192.168.50.7,192.168.10.50,52680,21,6,2018-12-02 02:07:37,9028600.0,43.86062069423831,0.6645548590036107,0.6645548590036107,0.0,6,0,396,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,120,0,20,0,1805720.0,6015565.0,3.0,2406749.856296994,9028600.0,6015565.0,3.0,1805720.0,2406749.856296994,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,64240,0,3013023.0,3.0,1506513.0,1506510.0,6015562.0,3013023.0,4514292.5,1501269.5,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,6,0,396,0
172.16.0.5,192.168.50.1,62480,46312,17,2018-12-02 02:07:38,18000148.0,433.99643158489584,0.7777713827686306,0.7777713827686306,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384626.7692307692,3006151.0,3.0,1495566.9927444884,18000148.0,3006151.0,3.0,1384626.7692307692,1495566.9927444886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3006148.0,3.0,2500656.6666666665,1118332.8146277484,3006148.0,2993957.0,3000017.6666666665,4182.416991272976,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,63023,48124,17,2018-12-02 02:07:38,18001941.0,433.9532053793533,0.7776939164504539,0.7776939164504539,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384764.6923076923,3002356.0,1.0,1495713.957948685,18001941.0,3002356.0,1.0,1384764.6923076923,1495713.9579486852,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3001231.0,3.0,2499925.8333333335,1117999.7670766627,3002353.0,2998599.0,3000317.5,1214.076844080857,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62468,10165,17,2018-12-02 02:07:38,18000526.0,433.98731792615393,0.7777550500468708,0.7777550500468708,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384655.8461538462,3000206.0,2.0,1495596.1640623368,18000526.0,3000206.0,2.0,1384655.8461538462,1495596.1640623368,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000203.0,3.0,2500085.8333333335,1118071.0345144172,3000203.0,2999975.0,3000081.3333333335,76.04530813198727,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,40301,46135,17,2018-12-02 02:07:39,18013781.0,867.3359579535245,1.5543655160457428,1.5543655160457428,0.0,28,0,15624,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,224,0,8,28,667177.074074074,3004005.0,1.0,1248170.3503038455,18013781.0,3004005.0,1.0,667177.074074074,1248170.3503038455,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3003958.0,2.0,2501621.3333333335,1118758.7538383282,3004003.0,3000041.0,3002288.1666666665,1370.7972639631612,2064.0,4.0,0.0,0.0,336000000.0,0.0,558.0,0.0,0,28,0,15624,0
172.16.0.5,192.168.50.1,63491,32307,17,2018-12-02 02:07:39,18030848.0,433.2574929365497,0.7764471199579743,0.7764471199579743,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1386988.3076923077,3011344.0,2.0,1498117.7067536544,18030848.0,3011344.0,2.0,1386988.3076923077,1498117.7067536542,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3011341.0,2.0,2504691.0,1120136.79604487,3011341.0,3000376.0,3005135.1666666665,3776.6243047050484,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62543,50421,17,2018-12-02 02:07:39,18001909.0,433.9539767699081,0.777695298870803,0.777695298870803,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384762.2307692308,3002006.0,2.0,1495711.1602643768,18001909.0,3002006.0,2.0,1384762.2307692308,1495711.1602643768,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3002003.0,3.0,2500315.8333333335,1118174.1388720002,3002003.0,2999928.0,3000312.0,757.5966385001102,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62578,63450,17,2018-12-02 02:07:41,18110436.0,431.35350247779786,0.7730349506770572,0.7730349506770572,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1393110.4615384615,3110317.0,2.0,1504987.1685132843,18110436.0,3110317.0,2.0,1393110.4615384615,1504987.1685132845,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000738.0,3.0,2500014.3333333335,1118039.1255635417,3110314.0,2999529.0,3018399.5,41107.27343893454,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,63492,43607,17,2018-12-02 02:07:43,18092450.0,431.7823180387399,0.773803437345412,0.773803437345412,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1391726.923076923,3021914.0,3.0,1503241.235572166,18092450.0,3021914.0,3.0,1391726.923076923,1503241.235572166,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3021911.0,3.0,2511817.1666666665,1123336.1310087936,3021911.0,3001826.0,3015401.8333333335,7031.787810049131,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,61500,47122,17,2018-12-02 02:07:44,18000664.0,433.98399081278336,0.7777490874781063,0.7777490874781063,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384666.4615384615,3000935.0,3.0,1495607.4643562376,18000664.0,3000935.0,3.0,1384666.4615384615,1495607.4643562376,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000932.0,4.0,2500015.6666666665,1118039.606665564,3000931.0,2998010.0,3000103.8333333335,965.4445291620275,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62513,17392,17,2018-12-02 02:07:45,18000236.0,433.9943098523819,0.7777675803806128,0.7777675803806128,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384633.5384615385,3001724.0,2.0,1495572.0662597313,18000236.0,3001724.0,2.0,1384633.5384615385,1495572.0662597313,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000375.0,3.0,2499746.5,1117919.4653048953,3001720.0,2998381.0,3000032.8333333335,993.7520510111609,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62467,1482,17,2018-12-02 02:07:45,18000176.0,433.99575648593657,0.7777701729138649,0.7777701729138649,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384628.923076923,3000141.0,2.0,1495567.393197566,18000176.0,3000141.0,2.0,1384628.923076923,1495567.3931975663,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000138.0,2.0,2500047.0,1118054.1158313104,3000139.0,2999861.0,3000023.6666666665,104.06995510499442,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62766,7850,17,2018-12-02 02:07:45,18000251.0,433.9939481955002,0.7777669322500004,0.7777669322500004,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384634.6923076923,3000726.0,2.0,1495573.1806612774,18000251.0,3000726.0,2.0,1384634.6923076923,1495573.1806612774,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000723.0,3.0,2500036.1666666665,1118048.880828475,3000723.0,2999520.0,3000035.3333333335,364.9048582241069,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,20880,29414,17,2018-12-02 02:07:45,18001189.0,433.97133378245184,0.7777264046280499,0.7777264046280499,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384706.8461538462,3000937.0,3.0,1495650.6950921624,18001189.0,3000937.0,3.0,1384706.8461538462,1495650.6950921624,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000934.0,4.0,2500036.0,1118048.432577647,3000933.0,2999147.0,3000190.6666666665,637.8883566546388,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,63469,14594,17,2018-12-02 02:07:45,18004397.0,433.89400933560836,0.7775878303505527,0.7775878303505527,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384953.6153846155,3005851.0,2.0,1495918.881249995,18004397.0,3005851.0,2.0,1384953.6153846155,1495918.8812499952,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3005848.0,2.0,2500573.6666666665,1118292.355945538,3005848.0,2997940.0,3000726.8333333335,2463.422241291348,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,63020,60048,17,2018-12-02 02:07:45,17999737.0,434.0063413148759,0.7777891421413546,0.7777891421413546,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384595.1538461538,3000181.0,2.0,1495530.147671379,17999737.0,3000181.0,2.0,1384595.1538461538,1495530.147671379,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000177.0,3.0,2499969.6666666665,1118019.0886953683,3000178.0,2999766.0,2999949.1666666665,129.48026447644014,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,63093,32085,17,2018-12-02 02:07:45,18001946.0,433.9530848498268,0.7776937004477182,0.7776937004477182,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384765.076923077,3004500.0,2.0,1495715.5800538294,18001946.0,3004500.0,2.0,1384765.076923077,1495715.5800538294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3004498.0,3.0,2500077.8333333335,1118070.6042046146,3004497.0,2995343.0,3000318.6666666665,2700.667489508638,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62490,29403,17,2018-12-02 02:07:46,18000018.0,433.99956600043396,0.7777770000007778,0.7777770000007778,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384616.7692307692,3000232.0,1.0,1495554.269499601,18000018.0,3000232.0,1.0,1384616.7692307692,1495554.269499601,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000229.0,3.0,2500015.1666666665,1118039.4451423164,3000231.0,2999677.0,2999997.1666666665,191.29420331578848,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,15375,26827,17,2018-12-02 02:07:46,18025898.0,433.3764675690498,0.7766603361452505,0.7766603361452505,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1386607.5384615385,3005903.0,2.0,1497704.4782082404,18025898.0,3005903.0,2.0,1386607.5384615385,1497704.4782082406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3005900.0,3.0,2503573.8333333335,1119631.1796428645,3005900.0,3003576.0,3004310.5,772.9512166581623,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62524,63101,17,2018-12-02 02:07:46,18000522.0,433.9874143649834,0.7777552228763144,0.7777552228763144,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384655.5384615385,3004152.0,1.0,1495596.9332269777,18000522.0,3004152.0,1.0,1384655.5384615385,1495596.9332269775,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3004149.0,4.0,2500647.0,1118323.2165437087,3004151.0,2996610.0,3000081.1666666665,2479.178050394032,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62599,8461,17,2018-12-02 02:07:46,17999984.0,434.0003857781207,0.7777784691364169,0.7777784691364169,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384614.1538461538,3007998.0,2.0,1495554.200532871,17999984.0,3007998.0,2.0,1384614.1538461538,1495554.2005328708,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3007996.0,3.0,2500020.5,1118051.1590748355,3007995.0,2992164.0,2999990.8333333335,4571.052884426324,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62709,2526,17,2018-12-02 02:07:46,18140554.0,430.63734437217295,0.7717515132117795,0.7717515132117795,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1395427.2307692308,3141197.0,3.0,1507655.1733869158,18140554.0,3141197.0,3.0,1395427.2307692308,1507655.1733869158,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3001765.0,3.0,2499887.0,1117982.7033724627,3141194.0,2998017.0,3023418.8333333335,52683.209549838764,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62466,34003,17,2018-12-02 02:07:46,18001069.0,433.9742267528667,0.7777315891628436,0.7777315891628436,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384697.6153846155,3000991.0,2.0,1495641.3063584021,18001069.0,3000991.0,2.0,1384697.6153846155,1495641.3063584021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000988.0,3.0,2500125.1666666665,1118088.7011934575,3000988.0,2999719.0,3000172.0,420.33359767372076,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62496,55115,17,2018-12-02 02:07:46,19533437.0,399.9296181209687,0.716719745736503,0.716719745736503,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1502572.076923077,3421200.0,3.0,1624197.1895186326,19533437.0,3421200.0,3.0,1502572.076923077,1624197.1895186328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3291880.0,3.0,2685367.3333333335,1202270.0220382644,3421197.0,3141133.0,3255566.3333333335,93293.02702893835,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,62795,24286,17,2018-12-02 02:07:46,18002030.0,433.95105996379294,0.7776900716197006,0.7776900716197006,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384771.5384615385,3006070.0,2.0,1495723.0277888821,18002030.0,3006070.0,2.0,1384771.5384615385,1495723.027788882,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3006067.0,3.0,2500332.8333333335,1118185.6569001137,3006067.0,2996187.0,3000333.1666666665,3054.6713634839493,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
172.16.0.5,192.168.50.1,61667,5509,17,2018-12-02 02:07:47,18000489.0,309.9915785621157,0.5555404633729673,0.5555404633729673,0.0,10,0,5580,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,80,0,8,10,2000054.3333333333,9001375.0,3.0,2828768.6113041798,18000489.0,9001375.0,3.0,2000054.3333333333,2828768.6113041798,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,9001372.0,4.0,3750519.25,3269683.6832254413,9001372.0,2998388.0,4500115.0,2598802.064264418,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,10,0,5580,0
172.16.0.5,192.168.50.1,62801,55375,17,2018-12-02 02:07:47,18000758.0,433.9817245473774,0.7777450260705687,0.7777450260705687,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384673.6923076923,3000630.0,2.0,1495615.5274894673,18000758.0,3000630.0,2.0,1384673.6923076923,1495615.5274894673,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000516.0,2.0,2500016.0,1118040.482617095,3000627.0,2998444.0,3000120.3333333335,756.4651714094679,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
192.168.50.8,192.168.10.50,60322,21,6,2018-12-02 02:07:47,9015534.0,43.03682954331934,0.6655179826286496,0.6655179826286496,0.0,6,0,388,0,66.0,62.0,64.66666666666667,1.8856180831641267,0.0,0.0,0.0,0.0,66,62,64.66666666666667,1.8856180831641267,3.5555555555555554,120,0,20,0,1803106.8,6006014.0,3.0,2403055.9696483477,9015534.0,6006014.0,3.0,1803106.8,2403055.9696483477,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,64.66666666666667,8192,0,3009508.0,3.0,1504755.5,1504752.5,6006011.0,3009508.0,4507759.5,1498251.5,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,0.0,0,6,0,388,0
172.16.0.5,192.168.50.1,62668,57777,17,2018-12-02 02:07:47,18000615.0,433.98517217328407,0.7777512046116202,0.7777512046116202,0.0,14,0,7812,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,112,0,8,14,1384662.6923076923,3006716.0,3.0,1495605.3024489596,18000615.0,3006716.0,3.0,1384662.6923076923,1495605.3024489596,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3006713.0,3.0,2499874.5,1117981.8890959653,3006713.0,2995192.0,3000096.0,3508.074020503748,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,14,0,7812,0
