src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.16.0.5,192.168.50.1,63493,15838,17,2018-12-02 02:02:50,6044673.0,553.8761153829165,0.9926095257758359,0.9926095257758359,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1208934.6,3039911.0,3.0,1480674.5181552358,6044673.0,3039911.0,3.0,1208934.6,1480674.518155236,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3039908.0,3.0,1519955.5,1519952.5,3039908.0,3004750.0,3022329.0,17579.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62677,4665,17,2018-12-02 02:02:50,3.0,372000000.0,666666.6666666666,666666.6666666666,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,20465,10257,17,2018-12-02 02:02:50,6007661.0,557.2884355492096,0.9987247948910567,0.9987247948910567,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1201532.2,3004155.0,1.0,1471567.9648493847,6007661.0,3004155.0,1.0,1201532.2,1471567.9648493847,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3004153.0,3.0,1502078.0,1502075.0,3004152.0,3003498.0,3003825.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62488,15577,17,2018-12-02 02:02:50,5999129.0,558.0810147606428,1.0001451877430874,1.0001451877430874,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1199825.8,3000505.0,2.0,1469477.350541668,5999129.0,3000505.0,2.0,1199825.8,1469477.3505416678,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,2998613.0,3.0,1499308.0,1499305.0,3000502.0,2998613.0,2999557.5,944.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,41315,43844,17,2018-12-02 02:02:50,6008216.0,557.2369568604058,0.9986325391763545,0.9986325391763545,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1201643.2,3004308.0,2.0,1471703.4943323876,6008216.0,3004308.0,2.0,1201643.2,1471703.4943323876,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3003899.0,3.0,1501951.0,1501948.0,3004306.0,3003898.0,3004102.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62482,41622,17,2018-12-02 02:02:50,3.0,372000000.0,666666.6666666666,666666.6666666666,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,62467,47654,17,2018-12-02 02:02:50,6000230.0,557.9786108199186,0.9999616681360548,0.9999616681360548,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200046.0,3000239.0,2.0,1469746.920177212,6000230.0,3000239.0,2.0,1200046.0,1469746.920177212,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000236.0,3.0,1500119.5,1500116.5,3000236.0,2999980.0,3000108.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,19579,60444,17,2018-12-02 02:02:50,6008704.0,557.1917005730354,0.9985514347187014,0.9985514347187014,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1201740.8,3004479.0,2.0,1471822.6178876855,6008704.0,3004479.0,2.0,1201740.8,1471822.6178876855,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3004215.0,3.0,1502109.0,1502106.0,3004477.0,3004214.0,3004345.5,131.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62468,56564,17,2018-12-02 02:02:50,6000204.0,557.9810286450261,0.9999660011559607,0.9999660011559607,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200040.8,3000309.0,2.0,1469740.5553327294,6000204.0,3000309.0,2.0,1200040.8,1469740.5553327294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000306.0,3.0,1500154.5,1500151.5,3000306.0,2999884.0,3000095.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62529,48047,17,2018-12-02 02:02:50,2.0,558000000.0,1000000.0,1000000.0,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,62495,13178,17,2018-12-02 02:02:50,5998557.0,558.1342312826234,1.000240557854164,1.000240557854164,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1199711.4,2999679.0,1.0,1469337.548778442,5998557.0,2999679.0,1.0,1199711.4,1469337.5487784417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,2998870.0,3.0,1499436.5,1499433.5,2999678.0,2998868.0,2999273.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62793,42986,17,2018-12-02 02:02:50,2.0,558000000.0,1000000.0,1000000.0,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,62587,30623,17,2018-12-02 02:02:50,6000645.0,557.9400214476944,0.9998925115550079,0.9998925115550079,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200129.0,3000529.0,3.0,1469848.1695816068,6000645.0,3000529.0,3.0,1200129.0,1469848.1695816068,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000526.0,3.0,1500264.5,1500261.5,3000526.0,3000104.0,3000315.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,63375,20788,17,2018-12-02 02:02:50,6009144.0,557.1509020253134,0.9984783190417803,0.9984783190417803,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1201828.8,3004952.0,2.0,1471930.4131401593,6009144.0,3004952.0,2.0,1201828.8,1471930.4131401593,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3004181.0,3.0,1502092.0,1502089.0,3004949.0,3004181.0,3004565.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62556,49092,17,2018-12-02 02:02:50,3.0,372000000.0,666666.6666666666,666666.6666666666,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,42934,34941,17,2018-12-02 02:02:50,6003980.0,557.6301053634422,0.9993371063860972,0.9993371063860972,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200796.0,3003969.0,1.0,1470666.8273215385,6003980.0,3003969.0,1.0,1200796.0,1470666.8273215385,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3003966.0,2.0,1501984.0,1501982.0,3003967.0,3000002.0,3001984.5,1982.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62513,62725,17,2018-12-02 02:02:50,6004624.0,557.570299156117,0.9992299268030771,0.9992299268030771,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200924.8,3004834.0,2.0,1470824.0913737305,6004624.0,3004834.0,2.0,1200924.8,1470824.0913737305,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3004832.0,3.0,1502417.5,1502414.5,3004831.0,2999780.0,3002305.5,2525.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62490,51801,17,2018-12-02 02:02:50,5997538.0,558.2290599909496,1.0004105017758955,1.0004105017758955,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1199507.6,2999048.0,2.0,1469087.93442198,5997538.0,2999048.0,2.0,1199507.6,1469087.93442198,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,2999046.0,3.0,1499524.5,1499521.5,2999045.0,2998481.0,2998763.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,63565,20868,17,2018-12-02 02:02:50,6000110.0,557.9897701875466,0.9999816670027716,0.9999816670027716,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200022.0,3000060.0,1.0,1469717.9323290575,6000110.0,3000060.0,1.0,1200022.0,1469717.9323290575,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000040.0,1.0,1500020.5,1500019.5,3000057.0,3000042.0,3000049.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,63234,56132,17,2018-12-02 02:02:50,5998926.0,558.099899882079,1.0001790320467363,1.0001790320467363,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1199785.2,2999568.0,2.0,1469427.506102346,5998926.0,2999568.0,2.0,1199785.2,1469427.506102346,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,2999565.0,3.0,1499784.0,1499781.0,2999565.0,2999347.0,2999456.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62676,53299,17,2018-12-02 02:02:50,3.0,372000000.0,666666.6666666666,666666.6666666666,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,49748,50085,17,2018-12-02 02:02:50,2.0,558000000.0,1000000.0,1000000.0,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,62527,10855,17,2018-12-02 02:02:50,6001165.0,557.8916760329035,0.9998058710267089,0.9998058710267089,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200233.0,3000891.0,2.0,1469976.3667312479,6001165.0,3000891.0,2.0,1200233.0,1469976.3667312479,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000264.0,2.0,1500133.0,1500131.0,3000888.0,3000265.0,3000576.5,311.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,63025,30865,17,2018-12-02 02:02:50,2.0,558000000.0,1000000.0,1000000.0,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,63101,28363,17,2018-12-02 02:02:50,6002907.0,557.7297799216279,0.9995157346265734,0.9995157346265734,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200581.4,3001885.0,2.0,1470402.2639599817,6002907.0,3001885.0,2.0,1200581.4,1470402.2639599817,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3001010.0,4.0,1500507.0,1500503.0,3001882.0,3001009.0,3001445.5,436.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62628,17952,17,2018-12-02 02:02:50,6001968.0,557.817036012188,0.999672107548724,0.999672107548724,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200393.6,3002051.0,2.0,1470172.7953066742,6001968.0,3002051.0,2.0,1200393.6,1470172.7953066742,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,2999907.0,3.0,1499955.0,1499952.0,3002049.0,2999906.0,3000977.5,1071.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
192.168.50.7,72.21.91.29,52630,80,6,2018-12-02 02:02:50,28356.0,8887.008040626322,141.06361969248132,70.53180984624066,70.53180984624066,2,2,120,132,60.0,60.0,60.0,0.0,66.0,66.0,66.0,0.0,66,60,63.0,3.0,9.0,40,40,20,2,9452.0,28352.0,2.0,13364.318164425747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,63.0,253,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,66.0,0,2,2,120,132
172.16.0.5,192.168.50.1,63114,59441,17,2018-12-02 02:02:50,3.0,372000000.0,666666.6666666666,666666.6666666666,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,62540,58083,17,2018-12-02 02:02:50,2.0,558000000.0,1000000.0,1000000.0,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,62497,14002,17,2018-12-02 02:02:50,5999601.0,558.0371094677796,1.000066504422544,1.000066504422544,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1199920.2,3000011.0,1.0,1469593.2595237908,5999601.0,3000011.0,1.0,1199920.2,1469593.2595237908,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,2999580.0,3.0,1499791.5,1499788.5,3000008.0,2999580.0,2999794.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,63886,22913,17,2018-12-02 02:02:50,6000708.0,557.9341637686753,0.9998820139223571,0.9998820139223571,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200141.6,3000658.0,1.0,1469864.8328782616,6000708.0,3000658.0,1.0,1200141.6,1469864.8328782618,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000043.0,2.0,1500022.5,1500020.5,3000657.0,3000042.0,3000349.5,307.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62468,49232,17,2018-12-02 02:02:50,6000086.0,557.9920021146364,0.9999856668721082,0.9999856668721082,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200017.2,3000096.0,2.0,1469712.0539781118,6000086.0,3000096.0,2.0,1200017.2,1469712.0539781116,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000093.0,2.0,1500047.5,1500045.5,3000094.0,2999980.0,3000037.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,7992,41424,17,2018-12-02 02:02:50,5999625.0,558.0348771798238,1.000062503906494,1.000062503906494,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1199925.0,3000223.0,2.0,1469598.3390084517,5999625.0,3000223.0,2.0,1199925.0,1469598.3390084517,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,2999389.0,3.0,1499696.0,1499693.0,3000219.0,2999390.0,2999804.5,414.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62489,13856,17,2018-12-02 02:02:50,3000229.0,743.9432123347917,1.3332315633239995,1.3332315633239995,0.0,4,0,2232,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,32,0,8,4,1000076.3333333334,3000225.0,2.0,1414318.6855812315,3000229.0,3000225.0,2.0,1000076.3333333334,1414318.6855812313,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,4,0,2232,0
172.16.0.5,192.168.50.1,62470,29426,17,2018-12-02 02:02:50,3007189.0,742.2213901420895,1.3301458604696945,1.3301458604696945,0.0,4,0,2232,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,32,0,8,4,1002396.3333333334,3007185.0,2.0,1417599.661045937,3007189.0,3007185.0,2.0,1002396.3333333334,1417599.6610459369,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,4,0,2232,0
172.16.0.5,192.168.50.1,62567,15853,17,2018-12-02 02:02:50,5999810.0,558.0176705595677,1.0000316676694763,1.0000316676694763,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1199962.0,2999961.0,3.0,1469643.223388316,5999810.0,2999961.0,3.0,1199962.0,1469643.223388316,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,2999835.0,3.0,1499919.0,1499916.0,2999957.0,2999836.0,2999896.5,60.5,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,13022,40101,17,2018-12-02 02:02:50,6006895.0,557.3595010400547,0.9988521524015319,0.9988521524015319,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1201379.0,3004427.0,1.0,1471378.001884356,6006895.0,3004427.0,1.0,1201379.0,1471378.001884356,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3004418.0,2.0,1502210.0,1502208.0,3004425.0,3002447.0,3003436.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62520,57602,17,2018-12-02 02:02:50,1.0,1116000000.0,2000000.0,2000000.0,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,62630,47877,17,2018-12-02 02:02:50,3.0,372000000.0,666666.6666666666,666666.6666666666,0.0,2,0,1116,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,2,0,1116,0
172.16.0.5,192.168.50.1,62468,23856,17,2018-12-02 02:02:50,6000025.0,557.9976750096874,0.9999958333506944,0.9999958333506944,0.0,6,0,3348,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,48,0,8,6,1200005.0,3000082.0,3.0,1469696.2959048375,6000025.0,3000082.0,3.0,1200005.0,1469696.2959048375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,3000079.0,3.0,1500041.0,1500038.0,3000079.0,2999931.0,3000005.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,6,0,3348,0
172.16.0.5,192.168.50.1,62487,12114,17,2018-12-02 02:02:50,3000477.0,743.8817228060739,1.3331213670359745,1.3331213670359745,0.0,4,0,2232,0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,558,558,558.0,0.0,0.0,32,0,8,4,1000159.0,3000473.0,1.0,1414435.5939026233,3000477.0,3000473.0,1.0,1000159.0,1414435.5939026233,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,558.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,0,4,0,2232,0
